index,team1_avg,team2_avg,differential
0,71.45454545454545,72.83333333333333,-1.3787878787878753
1,72.42857142857143,79.0,-6.571428571428569
2,67.53846153846153,67.15384615384616,0.3846153846153726
3,71.42857142857143,69.14285714285714,2.285714285714292
4,71.64285714285714,76.92307692307692,-5.280219780219781
6,65.35714285714286,68.6923076923077,-3.335164835164832
7,70.53846153846153,68.15384615384616,2.3846153846153726
8,82.07142857142857,75.07142857142857,7.0
9,70.91666666666667,78.35714285714286,-7.44047619047619
10,67.92307692307692,72.28571428571429,-4.362637362637372
11,69.33333333333333,67.61538461538461,1.7179487179487154
12,69.35714285714286,70.61538461538461,-1.258241758241752
13,76.71428571428571,66.21428571428571,10.5
14,70.35714285714286,71.42857142857143,-1.0714285714285694
15,76.16666666666667,70.71428571428571,5.452380952380963
16,71.0,73.07142857142857,-2.0714285714285694
17,69.23076923076923,70.42857142857143,-1.1978021978022042
18,72.78571428571429,72.84615384615384,-0.06043956043954779
19,79.0,81.46153846153847,-2.461538461538467
20,71.14285714285714,71.92857142857143,-0.7857142857142918
21,71.61538461538461,71.38461538461539,0.2307692307692264
22,66.61538461538461,69.76923076923077,-3.1538461538461604
23,79.61538461538461,67.58333333333333,12.032051282051285
24,68.84615384615384,71.07692307692308,-2.2307692307692406
25,72.42857142857143,74.23076923076923,-1.8021978021977958
26,77.78571428571429,68.0,9.785714285714292
27,73.33333333333333,70.07142857142857,3.261904761904759
28,68.81818181818181,71.78571428571429,-2.967532467532479
29,69.14285714285714,76.16666666666667,-7.023809523809533
30,72.41666666666667,78.42857142857143,-6.011904761904759
31,68.07142857142857,68.71428571428571,-0.6428571428571388
32,70.78571428571429,72.78571428571429,-2.0
33,68.53846153846153,66.76923076923077,1.7692307692307594
1021,78.78571428571429,72.07692307692308,6.708791208791212
1022,72.78571428571429,81.28571428571429,-8.5
1023,74.5,70.07142857142857,4.428571428571431
1024,71.64285714285714,68.21428571428571,3.4285714285714306
1025,71.38461538461539,73.78571428571429,-2.401098901098905
1026,69.28571428571429,73.53846153846153,-4.252747252747241
1027,74.5,75.53846153846153,-1.038461538461533
1028,76.07142857142857,75.35714285714286,0.7142857142857082
1029,76.07142857142857,75.35714285714286,0.7142857142857082
1032,71.71428571428571,71.14285714285714,0.5714285714285694
1033,76.07142857142857,75.35714285714286,0.7142857142857082
1034,76.07142857142857,75.35714285714286,0.7142857142857082
1035,77.14285714285714,72.78571428571429,4.357142857142847
1036,81.71428571428571,74.78571428571429,6.928571428571416
1037,81.71428571428571,74.78571428571429,6.928571428571416
1038,71.92857142857143,80.0,-8.07142857142857
1041,70.84615384615384,69.9090909090909,0.9370629370629331
1042,70.64285714285714,76.21428571428571,-5.571428571428569
1043,74.21428571428571,73.14285714285714,1.0714285714285694
1044,71.6923076923077,78.07692307692308,-6.384615384615387
1045,74.0,71.66666666666667,2.3333333333333286
1046,79.71428571428571,66.85714285714286,12.857142857142847
1047,75.85714285714286,69.3076923076923,6.549450549450555
1048,78.57142857142857,71.64285714285714,6.928571428571431
1049,65.92857142857143,78.92857142857143,-13.0
1050,79.64285714285714,69.21428571428571,10.42857142857143
1051,75.0,73.3076923076923,1.6923076923076934
1052,69.5,77.3076923076923,-7.807692307692307
1053,71.78571428571429,71.0,0.7857142857142918
1054,71.5,75.84615384615384,-4.34615384615384
1055,74.5,74.07142857142857,0.4285714285714306
1056,69.38461538461539,73.5,-4.115384615384613
1057,68.92857142857143,73.25,-4.321428571428569
1058,74.72727272727273,71.35714285714286,3.3701298701298725
1059,74.92307692307692,79.64285714285714,-4.719780219780219
1060,73.0,70.07142857142857,2.9285714285714306
1061,70.57142857142857,69.92307692307692,0.6483516483516496
1062,74.14285714285714,74.84615384615384,-0.7032967032967008
1063,76.75,72.28571428571429,4.464285714285708
1064,72.71428571428571,66.35714285714286,6.357142857142847
1065,71.71428571428571,71.14285714285714,0.5714285714285694
1066,69.15384615384616,70.23076923076923,-1.076923076923066
1067,74.07142857142857,70.38461538461539,3.6868131868131826
1068,79.28571428571429,78.64285714285714,0.642857142857153
1069,82.53846153846153,79.61538461538461,2.92307692307692
1070,70.46153846153847,73.85714285714286,-3.395604395604394
1071,72.14285714285714,77.14285714285714,-5.0
1072,66.6923076923077,71.53846153846153,-4.84615384615384
1073,66.78571428571429,66.85714285714286,-0.0714285714285694
1074,74.35714285714286,73.35714285714286,1.0
1075,69.15384615384616,70.76923076923077,-1.6153846153846132
1076,70.28571428571429,72.85714285714286,-2.5714285714285694
1077,77.78571428571429,72.71428571428571,5.071428571428584
1078,79.35714285714286,76.6923076923077,2.664835164835168
1079,74.42857142857143,71.78571428571429,2.642857142857139
1080,71.21428571428571,78.21428571428571,-7.0
1082,69.5,76.64285714285714,-7.142857142857139
1083,77.07692307692308,68.46153846153847,8.615384615384613
1085,66.15384615384616,67.78571428571429,-1.6318681318681314
1087,75.71428571428571,66.91666666666667,8.797619047619037
1088,72.38461538461539,80.85714285714286,-8.472527472527474
1090,69.92857142857143,76.23076923076923,-6.302197802197796
1091,74.72727272727273,71.35714285714286,3.3701298701298725
1092,67.85714285714286,73.5,-5.642857142857139
1093,72.66666666666667,72.0,0.6666666666666714
1094,68.85714285714286,71.07142857142857,-2.214285714285708
1095,70.28571428571429,75.85714285714286,-5.571428571428569
1096,74.35714285714286,72.42857142857143,1.9285714285714306
1097,79.57142857142857,72.61538461538461,6.956043956043956
1098,74.85714285714286,72.61538461538461,2.241758241758248
1099,80.46153846153847,74.46153846153847,6.0
1100,75.46153846153847,78.07692307692308,-2.615384615384613
